threshold,tpr_bad,fpr_good,ks
0.3371696528614896,0.02256229154404552,0.004887856205530742,0.017674435338514777
0.3371281847388419,0.022660388463802236,0.004887856205530742,0.017772532258271495
0.33701820521091375,0.022660388463802236,0.004899895260224167,0.01776049320357807
0.336760488635143,0.022856582303315675,0.004899895260224167,0.01795668704309151
0.3363831951647748,0.022856582303315675,0.004923973369611018,0.017932608933704658
0.33628728714522965,0.023052776142829114,0.004923973369611018,0.018128802773218097
0.3362694364016606,0.023052776142829114,0.004936012424304443,0.01811676371852467
0.33611357028475125,0.023150873062585835,0.004936012424304443,0.018214860638281392
0.33608698449565433,0.023150873062585835,0.004960090533691295,0.018190782528894542
0.3360441054976524,0.023248969982342556,0.004960090533691295,0.018288879448651263
0.3360026750859627,0.023248969982342556,0.004984168643078145,0.018264801339264412
0.3359260133604847,0.023347066902099273,0.004984168643078145,0.018362898259021126
0.33583272548294213,0.023347066902099273,0.005032324861851847,0.018314742040247425
0.33556731156549463,0.023739454581126154,0.005032324861851847,0.018707129719274306
0.3355624084624987,0.023739454581126154,0.0050443639165452725,0.01869509066458088
0.335514403379774,0.023837551500882872,0.0050443639165452725,0.0187931875843376
0.335391575909048,0.023837551500882872,0.005068442025932124,0.018769109474950748
0.3353180601985502,0.023935648420639593,0.005068442025932124,0.01886720639470747
0.33514525834127806,0.023935648420639593,0.005104559190012401,0.018831089230627193
0.3351187134460382,0.02422993917990975,0.005104559190012401,0.01912537998989735
0.33487672360659293,0.02422993917990975,0.005152715408786102,0.01907722377112365
0.33487166769044485,0.02432803609966647,0.005152715408786102,0.01917532069088037
0.3347700960284844,0.02432803609966647,0.005164754463479528,0.01916328163618694
0.33464408955051134,0.02442613301942319,0.005164754463479528,0.019261378555943662
0.33462046457604183,0.02442613301942319,0.005176793518172953,0.01924933950125024
0.33446656918758266,0.02452422993917991,0.005176793518172953,0.019347436421006954
0.3344254601092106,0.02452422993917991,0.0051888325728663785,0.019335397366313532
0.3343706725701912,0.02462232685893663,0.0051888325728663785,0.019433494286070253
0.3340896758615985,0.02462232685893663,0.005249027846333506,0.019373299012603123
